date_reg,type,maker,model,colour,fuel,state
2025-02-14,jip,lexus,rx,white,petrol,rakan niaga
2025-02-14,jip,lexus,rx,blue,petrol,johor
2025-02-14,jip,lexus,rx,grey,petrol,w.p. kuala lumpur
2025-02-14,jip,lexus,rx,white,petrol,w.p. kuala lumpur
2025-02-14,jip,lexus,rx,black,petrol,w.p. kuala lumpur
2025-02-14,motokar,lotus,emeya,orange,electric,w.p. kuala lumpur
2025-02-14,jip,mg,mg hs,grey,petrol,perak
2025-02-14,motokar,mg,mg5,black,petrol,w.p. kuala lumpur
2025-02-14,motokar,mg,mg5,white,petrol,w.p. kuala lumpur
2025-02-14,motokar,mg,mg5,maroon,petrol,w.p. kuala lumpur
2025-02-14,motokar,mg,mg5,yellow,petrol,sarawak
2025-02-14,motokar,mg,mg5,yellow,petrol,rakan niaga
2025-02-14,motokar,mazda,3,grey,petrol,rakan niaga
2025-02-14,motokar,mazda,3,silver,petrol,rakan niaga
2025-02-14,motokar,mazda,3,red,petrol,rakan niaga
2025-02-14,motokar,mazda,cx-30,white,petrol,rakan niaga
2025-02-14,motokar,mazda,cx-30,grey,petrol,rakan niaga
2025-02-14,motokar,mazda,cx-30,gold,petrol,w.p. kuala lumpur
2025-02-14,motokar,mazda,cx-30,gold,petrol,rakan niaga
2025-02-14,motokar,mazda,cx-30,black,petrol,rakan niaga
2025-02-14,motokar,mazda,cx-30,blue,petrol,rakan niaga
2025-02-14,jip,mazda,cx-5,gold,petrol,rakan niaga
2025-02-14,jip,mazda,cx-5,blue,petrol,rakan niaga
2025-02-14,jip,mazda,cx-5,gold,petrol,johor
2025-02-14,jip,mazda,cx-5,grey,petrol,rakan niaga
2025-02-14,jip,mazda,cx-5,gold,petrol,w.p. kuala lumpur
2025-02-14,jip,mazda,cx-8,red,petrol,sabah
2025-02-14,jip,mazda,cx-8,white,petrol,rakan niaga
2025-02-14,jip,mazda,cx-8,grey,petrol,rakan niaga
2025-02-14,motokar,mazda,mx-5,white,petrol,perak
2025-02-14,motokar,mazda,mx-5,white,petrol,johor
2025-02-14,motokar,mercedes benz,a-class,black,petrol,w.p. kuala lumpur
2025-02-14,motokar,mercedes benz,a-class,white,petrol,w.p. kuala lumpur
2025-02-14,motokar,mercedes benz,a-class,blue,petrol,w.p. kuala lumpur
2025-02-14,motokar,mercedes benz,a-class,white,petrol,rakan niaga
2025-02-14,motokar,mercedes benz,a-class,silver,petrol,w.p. kuala lumpur
2025-02-14,motokar,mercedes benz,a-class,silver,petrol,rakan niaga
2025-02-14,motokar,mercedes benz,c-class,grey,hybrid_petrol,rakan niaga
2025-02-14,motokar,mercedes benz,c-class,grey,petrol,selangor
2025-02-14,motokar,mercedes benz,c-class,silver,hybrid_petrol,rakan niaga
2025-02-14,motokar,mercedes benz,c-class,black,hybrid_petrol,rakan niaga
2025-02-14,motokar,mercedes benz,c-class,silver,hybrid_petrol,w.p. kuala lumpur
2025-02-14,motokar,mercedes benz,cla,white,diesel,selangor
2025-02-14,motokar,mercedes benz,cla,silver,petrol,w.p. kuala lumpur
2025-02-14,motokar,mercedes benz,e-class,blue,petrol,rakan niaga
2025-02-14,motokar,mercedes benz,e-class,black,hybrid_petrol,rakan niaga
2025-02-14,motokar,mercedes benz,e-class,silver,hybrid_petrol,rakan niaga
2025-02-14,motokar,mercedes benz,e-class,grey,hybrid_petrol,rakan niaga
2025-02-14,motokar,mercedes benz,e-class,white,hybrid_petrol,rakan niaga
2025-02-14,jip,mercedes benz,eqb,blue,electric,w.p. kuala lumpur
2025-02-14,jip,mercedes benz,g-class,black,petrol,w.p. kuala lumpur
2025-02-14,jip,mercedes benz,gla,white,hybrid_petrol,rakan niaga
2025-02-14,jip,mercedes benz,gla,white,hybrid_petrol,pulau pinang
2025-02-14,jip,mercedes benz,glc,grey,hybrid_petrol,pulau pinang
2025-02-14,jip,mercedes benz,glc,black,hybrid_petrol,selangor
2025-02-14,jip,mercedes benz,glc,black,hybrid_petrol,rakan niaga
2025-02-14,jip,mercedes benz,glc,black,petrol,rakan niaga
2025-02-14,jip,mercedes benz,glc,grey,hybrid_petrol,w.p. kuala lumpur
2025-02-14,jip,mercedes benz,glc,silver,hybrid_petrol,rakan niaga
2025-02-14,motokar,mini,cooper,grey,petrol,rakan niaga
2025-02-14,motokar,mini,cooper,black,petrol,w.p. kuala lumpur
2025-02-14,jip,mini,countryman,white,petrol,johor
2025-02-14,jip,mini,countryman,silver,petrol,rakan niaga
2025-02-14,jip,mini,countryman,red,petrol,pulau pinang
2025-02-14,jip,mini,countryman,blue,petrol,johor
2025-02-14,jip,mini,countryman,blue,petrol,w.p. kuala lumpur
2025-02-14,motokar,mini,john cooper works,grey,petrol,johor
2025-02-14,pick_up,mitsubishi,triton,silver,greendiesel,rakan niaga
2025-02-14,pick_up,mitsubishi,triton,white,greendiesel,sarawak
2025-02-14,pick_up,mitsubishi,triton,white,greendiesel,rakan niaga
2025-02-14,pick_up,mitsubishi,triton,grey,greendiesel,rakan niaga
2025-02-14,pick_up,mitsubishi,triton,orange,greendiesel,johor
2025-02-14,pick_up,mitsubishi,triton,orange,greendiesel,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,mitsubishi,xpander,grey,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,mitsubishi,xpander,red,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,mitsubishi,xpander,grey,petrol,selangor
2025-02-14,motokar_pelbagai_utiliti,mitsubishi,xpander,white,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,mitsubishi,xpander,black,petrol,rakan niaga
2025-02-14,motokar,nissan,fairlady,grey,petrol,w.p. kuala lumpur
2025-02-14,jip,nissan,kicks,white,hybrid_petrol,rakan niaga
2025-02-14,jip,nissan,kicks,orange,hybrid_petrol,rakan niaga
2025-02-14,jip,nissan,kicks,silver,hybrid_petrol,rakan niaga
2025-02-14,window_van,nissan,serena,silver,petrol,johor
2025-02-14,window_van,nissan,serena,white,petrol,johor
2025-02-14,jip,nissan,x-trail,green,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,black,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,red,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,white,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,rakan niaga
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,white,petrol,selangor
2025-02-14,motokar_pelbagai_utiliti,perodua,alza,black,petrol,pahang
2025-02-14,jip,perodua,aruz,red,petrol,rakan niaga
2025-02-14,jip,perodua,aruz,silver,petrol,rakan niaga
2025-02-14,jip,perodua,aruz,grey,petrol,rakan niaga
2025-02-14,jip,perodua,aruz,black,petrol,rakan niaga
2025-02-14,jip,perodua,aruz,grey,petrol,sarawak
2025-02-14,jip,perodua,aruz,red,petrol,sarawak
2025-02-14,jip,perodua,aruz,white,petrol,rakan niaga
2025-02-14,jip,perodua,ativa,white,petrol,rakan niaga
2025-02-14,jip,perodua,ativa,red,petrol,rakan niaga
2025-02-14,jip,perodua,ativa,silver,petrol,selangor
2025-02-14,jip,perodua,ativa,silver,petrol,rakan niaga
2025-02-14,jip,perodua,ativa,silver,petrol,w.p. kuala lumpur
2025-02-14,jip,perodua,ativa,grey,petrol,rakan niaga
2025-02-14,jip,perodua,ativa,white,petrol,johor
2025-02-14,jip,perodua,ativa,blue,petrol,rakan niaga
2025-02-14,motokar,perodua,axia,grey,petrol,rakan niaga
2025-02-14,motokar,perodua,axia,silver,petrol,rakan niaga
2025-02-14,motokar,perodua,axia,blue,petrol,rakan niaga
2025-02-14,motokar,perodua,axia,white,petrol,rakan niaga
2025-02-14,motokar,perodua,axia,blue,petrol,w.p. kuala lumpur
2025-02-14,motokar,perodua,axia,red,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,silver,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,brown,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,red,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,white,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,grey,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,red,petrol,johor
2025-02-14,motokar,perodua,bezza,blue,petrol,rakan niaga
2025-02-14,motokar,perodua,bezza,red,petrol,w.p. kuala lumpur
2025-02-14,motokar,perodua,bezza,grey,petrol,selangor
2025-02-14,motokar,perodua,myvi,grey,petrol,rakan niaga
2025-02-14,motokar,perodua,myvi,silver,petrol,rakan niaga
2025-02-14,motokar,perodua,myvi,red,petrol,rakan niaga
2025-02-14,motokar,perodua,myvi,blue,petrol,rakan niaga
2025-02-14,motokar,perodua,myvi,blue,petrol,w.p. kuala lumpur
2025-02-14,motokar,perodua,myvi,white,petrol,rakan niaga
2025-02-14,motokar,perodua,myvi,grey,petrol,melaka
2025-02-14,motokar,perodua,myvi,silver,petrol,selangor
2025-02-14,motokar,perodua,myvi,white,petrol,selangor
2025-02-14,motokar,perodua,myvi,grey,petrol,w.p. kuala lumpur
2025-02-14,jip,peugeot,2008,grey,petrol,w.p. kuala lumpur
2025-02-14,jip,peugeot,3008,black,petrol,rakan niaga
2025-02-14,jip,peugeot,3008,grey,petrol,rakan niaga
2025-02-14,jip,peugeot,408,blue,petrol,rakan niaga
2025-02-14,motokar,porsche,718 cayman,grey,petrol,rakan niaga
2025-02-14,motokar,porsche,911 carrera,grey,petrol,w.p. kuala lumpur
2025-02-14,jip,porsche,cayenne,black,petrol,w.p. kuala lumpur
2025-02-14,jip,porsche,cayenne,grey,petrol,w.p. kuala lumpur
2025-02-14,jip,porsche,macan,blue,petrol,johor
2025-02-14,motokar,porsche,taycan,white,electric,rakan niaga
2025-02-14,motokar,proton,iriz,silver,petrol,rakan niaga
2025-02-14,motokar,proton,iriz,grey,petrol,rakan niaga
2025-02-14,motokar,proton,iriz,white,petrol,rakan niaga
2025-02-14,motokar,proton,iriz,red,petrol,rakan niaga
2025-02-14,motokar,proton,iriz,blue,petrol,rakan niaga
2025-02-14,motokar,proton,persona,maroon,petrol,rakan niaga
2025-02-14,motokar,proton,persona,white,petrol,rakan niaga
2025-02-14,motokar,proton,persona,grey,petrol,rakan niaga
2025-02-14,motokar,proton,persona,silver,petrol,rakan niaga
2025-02-14,motokar,proton,persona,red,petrol,rakan niaga
2025-02-14,motokar,proton,persona,grey,petrol,sarawak
2025-02-14,motokar,proton,persona,red,petrol,johor
2025-02-14,motokar,proton,s70,white,petrol,rakan niaga
2025-02-14,motokar,proton,s70,grey,petrol,rakan niaga
2025-02-14,motokar,proton,s70,green,petrol,rakan niaga
2025-02-14,motokar,proton,s70,silver,petrol,rakan niaga
2025-02-14,motokar,proton,s70,green,petrol,w.p. kuala lumpur
2025-02-14,motokar,proton,s70,blue,petrol,rakan niaga
2025-02-14,motokar,proton,s70,black,petrol,rakan niaga
2025-02-14,motokar,proton,saga,red,petrol,rakan niaga
2025-02-14,motokar,proton,saga,silver,petrol,rakan niaga
2025-02-14,motokar,proton,saga,grey,petrol,rakan niaga
2025-02-14,motokar,proton,saga,white,petrol,rakan niaga
2025-02-14,motokar,proton,saga,maroon,petrol,rakan niaga
2025-02-14,jip,proton,x50,grey,petrol,rakan niaga
2025-02-14,jip,proton,x50,black,petrol,rakan niaga
2025-02-14,jip,proton,x50,white,petrol,rakan niaga
2025-02-14,jip,proton,x50,red,petrol,rakan niaga
2025-02-14,jip,proton,x50,silver,petrol,rakan niaga
2025-02-14,jip,proton,x50,black,petrol,perak
2025-02-14,jip,proton,x50,white,petrol,selangor
2025-02-14,jip,proton,x50,black,petrol,w.p. kuala lumpur
2025-02-14,jip,proton,x50,silver,petrol,sarawak
2025-02-14,jip,proton,x70,blue,petrol,rakan niaga
2025-02-14,jip,proton,x70,silver,petrol,rakan niaga
2025-02-14,jip,proton,x70,white,petrol,rakan niaga
2025-02-14,jip,proton,x70,grey,petrol,rakan niaga
2025-02-14,jip,proton,x70,red,petrol,rakan niaga
2025-02-14,jip,proton,x90,blue,petrol,johor
2025-02-14,jip,proton,x90,silver,petrol,rakan niaga
2025-02-14,jip,proton,x90,blue,petrol,rakan niaga
2025-02-14,jip,proton,x90,white,petrol,rakan niaga
2025-02-14,jip,proton,x90,grey,petrol,rakan niaga
2025-02-14,jip,proton,e.mas 7,grey,electric,rakan niaga
2025-02-14,jip,proton,e.mas 7,white,electric,negeri sembilan
2025-02-14,jip,proton,e.mas 7,green,electric,rakan niaga
2025-02-14,jip,smart,brabus,black,electric,rakan niaga
2025-02-14,jip,smart,brabus,silver,electric,pulau pinang
2025-02-14,jip,subaru,forester,green,petrol,rakan niaga
2025-02-14,jip,subaru,xv,grey,petrol,rakan niaga
2025-02-14,jip,subaru,xv,blue,petrol,rakan niaga
2025-02-14,motokar,suzuki,swift,silver,petrol,rakan niaga
2025-02-14,motokar,tesla,model 3,white,electric,rakan niaga
2025-02-14,motokar,tesla,model 3,black,electric,rakan niaga
2025-02-14,motokar,tesla,model y,white,electric,rakan niaga
2025-02-14,motokar,tesla,model y,silver,electric,rakan niaga
2025-02-14,window_van,toyota,alphard,white,petrol,negeri sembilan
2025-02-14,window_van,toyota,alphard,black,petrol,w.p. kuala lumpur
2025-02-14,window_van,toyota,alphard,white,petrol,johor
2025-02-14,window_van,toyota,alphard,white,petrol,w.p. kuala lumpur
2025-02-14,window_van,toyota,alphard,white,petrol,rakan niaga
2025-02-14,window_van,toyota,alphard,white,petrol,pahang
2025-02-14,window_van,toyota,alphard,black,petrol,selangor
2025-02-14,window_van,toyota,alphard,black,petrol,rakan niaga
2025-02-14,window_van,toyota,alphard,black,petrol,pulau pinang
2025-02-14,window_van,toyota,alphard,white,petrol,perak
2025-02-14,motokar,toyota,camry,red,petrol,rakan niaga
2025-02-14,motokar,toyota,camry,white,petrol,rakan niaga
2025-02-14,motokar,toyota,corolla altis,red,petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,red,hybrid_petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,silver,petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,grey,hybrid_petrol,w.p. kuala lumpur
2025-02-14,jip,toyota,corolla cross,red,petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,silver,petrol,johor
2025-02-14,jip,toyota,corolla cross,blue,hybrid_petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,white,petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,white,hybrid_petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,blue,petrol,johor
2025-02-14,jip,toyota,corolla cross,grey,hybrid_petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,blue,hybrid_petrol,selangor
2025-02-14,jip,toyota,corolla cross,blue,petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,silver,hybrid_petrol,rakan niaga
2025-02-14,jip,toyota,corolla cross,blue,hybrid_petrol,sabah
2025-02-14,jip,toyota,corolla cross,blue,petrol,selangor
2025-02-14,jip,toyota,corolla cross,white,petrol,sabah
2025-02-14,jip,toyota,fortuner,black,greendiesel,sabah
2025-02-14,jip,toyota,fortuner,white,greendiesel,rakan niaga
2025-02-14,jip,toyota,fortuner,silver,petrol,w.p. kuala lumpur
2025-02-14,jip,toyota,fortuner,black,diesel,rakan niaga
2025-02-14,jip,toyota,fortuner,black,greendiesel,rakan niaga
2025-02-14,motokar,toyota,gr86,white,petrol,w.p. kuala lumpur
2025-02-14,motokar,toyota,gr86,grey,petrol,selangor
2025-02-14,jip,toyota,harrier,white,petrol,pulau pinang
2025-02-14,jip,toyota,harrier,black,petrol,w.p. kuala lumpur
2025-02-14,jip,toyota,harrier,white,petrol,sarawak
2025-02-14,jip,toyota,harrier,white,petrol,rakan niaga
2025-02-14,jip,toyota,harrier,white,petrol,w.p. kuala lumpur
2025-02-14,jip,toyota,harrier,black,petrol,rakan niaga
2025-02-14,window_van,toyota,hiace,white,diesel,rakan niaga
2025-02-14,pick_up,toyota,hilux,white,greendiesel,sabah
2025-02-14,pick_up,toyota,hilux,silver,greendiesel,sabah
2025-02-14,pick_up,toyota,hilux,black,greendiesel,sarawak
2025-02-14,pick_up,toyota,hilux,white,greendiesel,perak
2025-02-14,pick_up,toyota,hilux,white,diesel,sarawak
2025-02-14,pick_up,toyota,hilux,white,greendiesel,johor
2025-02-14,pick_up,toyota,hilux,silver,diesel,sabah
2025-02-14,pick_up,toyota,hilux,black,diesel,sabah
2025-02-14,pick_up,toyota,hilux,white,diesel,sabah
2025-02-14,pick_up,toyota,hilux,white,greendiesel,rakan niaga
2025-02-14,pick_up,toyota,hilux,silver,diesel,w.p. kuala lumpur
2025-02-14,pick_up,toyota,hilux,white,greendiesel,selangor
2025-02-14,pick_up,toyota,hilux,white,greendiesel,w.p. kuala lumpur
2025-02-14,pick_up,toyota,hilux,black,diesel,w.p. kuala lumpur
2025-02-14,pick_up,toyota,hilux,brown,diesel,pahang
2025-02-14,pick_up,toyota,hilux,black,diesel,selangor
2025-02-14,pick_up,toyota,hilux,brown,greendiesel,w.p. kuala lumpur
2025-02-14,pick_up,toyota,hilux,white,greendiesel,sarawak
2025-02-14,pick_up,toyota,hilux,black,greendiesel,johor
2025-02-14,pick_up,toyota,hilux,silver,greendiesel,sarawak
2025-02-14,pick_up,toyota,hilux,silver,greendiesel,perak
2025-02-14,pick_up,toyota,hilux,black,greendiesel,sabah
2025-02-14,pick_up,toyota,hilux,brown,diesel,perak
2025-02-14,pick_up,toyota,hilux,brown,diesel,johor
2025-02-14,pick_up,toyota,hilux,red,greendiesel,selangor
2025-02-14,pick_up,toyota,hilux,brown,greendiesel,selangor
2025-02-14,pick_up,toyota,hilux,silver,diesel,pahang
2025-02-14,pick_up,toyota,hilux,black,greendiesel,w.p. kuala lumpur
2025-02-14,pick_up,toyota,hilux,silver,diesel,perak
2025-02-14,pick_up,toyota,hilux,silver,greendiesel,melaka
2025-02-14,pick_up,toyota,hilux,black,diesel,pahang
2025-02-14,pick_up,toyota,hilux,silver,diesel,selangor
2025-02-14,pick_up,toyota,hilux,silver,greendiesel,w.p. kuala lumpur
2025-02-14,motokar_pelbagai_utiliti,toyota,innova,grey,hybrid_petrol,rakan niaga
2025-02-14,jip,toyota,land cruiser,white,diesel,w.p. kuala lumpur
2025-02-14,jip,toyota,land cruiser,white,petrol,rakan niaga
2025-02-14,jip,toyota,land cruiser,black,petrol,w.p. kuala lumpur
