date_reg,type,maker,model,colour,fuel,state,modelyear,vehicleclass,enginesize,cylinders,transmission,fueltype,fuelconsumption_city,fuelconsumption_hwy,fuelconsumption_comb,fuelconsumption_comb_mpg,co2emissions
2025-02-17,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-17,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-17,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-17,jip,mazda,cx-5,white,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-17,jip,mazda,cx-5,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-17,jip,mazda,cx-5,grey,petrol,pulau pinang,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-18,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-18,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-18,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-18,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-18,jip,mazda,cx-5,black,petrol,sarawak,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-18,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-19,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-19,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-19,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-19,jip,mazda,cx-5,gold,petrol,pahang,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-19,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,blue,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,white,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,grey,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-20,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,gold,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,grey,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-21,jip,mazda,cx-5,red,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-22,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-22,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-23,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-24,jip,mazda,cx-5,blue,petrol,kedah,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-24,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-24,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-24,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-24,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,grey,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-25,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-26,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-26,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-26,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-26,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,white,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,blue,petrol,kelantan,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-27,jip,mazda,cx-5,red,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,gold,diesel,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,red,diesel,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,black,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-02-28,jip,mazda,cx-5,red,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-03,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-03,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-03,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-04,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-04,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-04,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-04,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-05,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-05,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-05,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-05,jip,mazda,cx-5,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-05,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-06,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-06,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-06,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-06,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,white,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-07,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-09,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-10,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-10,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-10,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-10,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-10,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-11,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-11,jip,mazda,cx-5,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-11,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-11,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-11,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-11,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,gold,petrol,sarawak,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-12,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-13,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-13,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-13,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-13,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,white,petrol,pahang,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-14,jip,mazda,cx-5,red,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-15,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-16,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,red,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-17,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-18,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-18,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-18,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-18,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-19,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,gold,petrol,sabah,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,red,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-20,jip,mazda,cx-5,black,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,blue,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,gold,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-21,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-22,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-24,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-24,jip,mazda,cx-5,grey,petrol,pulau pinang,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-24,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-24,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-24,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,grey,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,blue,petrol,pahang,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-25,jip,mazda,cx-5,gold,petrol,sabah,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,blue,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-26,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,blue,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,grey,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,white,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,blue,petrol,selangor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-27,jip,mazda,cx-5,white,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-28,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-28,jip,mazda,cx-5,black,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-28,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-28,jip,mazda,cx-5,red,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-28,jip,mazda,cx-5,blue,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-03-29,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-04-03,jip,mazda,cx-5,grey,petrol,w.p. kuala lumpur,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-04-03,jip,mazda,cx-5,grey,petrol,johor,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-04-03,jip,mazda,cx-5,grey,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
2025-04-03,jip,mazda,cx-5,gold,petrol,rakan niaga,2014,suv - small,2.0,4,as6,x,8.9,7.3,8.2,34,189
